filename,title,jcamp-dx,data type,class,origin,owner,date,names,molform,source reference,$nist id,$nist source,$nist image,spectrometer/data system,state,sampling procedure,resolution,data processing,xunits,yunits,xfactor,yfactor,deltax,firstx,lastx,firsty,maxx,minx,maxy,miny,npoints,xydata,end,x_min,x_max,y_min,y_max,path length,mp,bp,instrument parameters,xlabel,ylabel,cas name,cas registry no,$nist doc file,instrument resolution,ir source,aperture,beamsplitter,detector,scanner speed,phase correction,interferogram zerofill,spectral interval after zerofilling,spectral range,apodization,folding limits,number of interferograms averaged per single channel spectrum,$spectra version,$uncertainty in y,sample description,pressure,temperature,$nist psd file,external diffuse reflectance accessory,detector (dia. det. port in sphere),sphere diameter,acquisition mode,coadded scans,phase resolution,zerofilling,spectral resolution,wavenumber accuracy,apodization function,low pass filter,switch gain on
C140885_IR_27.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,0.125,NB Strong Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.0625,574.988,3975.017,7.33e-07,3974.96,574.99,0.0020876,-7.45e-07,56419,(X++(Y..Y)),,574.99,3975.017,-7.457926536000001e-07,0.0020875224276,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_3.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,1.929,Boxcar Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.9645,574.687,3974.595,4.65e-07,3973.63,574.69,0.0020873,-5.28e-07,3527,(X++(Y..Y)),,574.69,3974.595,-5.286414582e-07,0.0020872514115,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_4.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,0.964,Boxcar Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.482,575.169,3975.077,6.61e-07,3974.59,575.17,0.0020863,-5.25e-07,7053,(X++(Y..Y)),,575.17,3975.077,-5.665291452e-07,0.0020862673866,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_5.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,0.482,Boxcar Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.241,574.928,3975.077,9.22e-07,3974.84,574.93,0.0020868,-6.15e-07,14106,(X++(Y..Y)),,574.93,3975.077,-6.66008424e-07,0.0020867803164000003,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_6.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,0.241,Boxcar Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.1205,575.048,3974.957,1.54e-07,3974.84,575.05,0.0020879,-7.64e-07,28209,(X++(Y..Y)),,575.05,3974.957,-7.641489924e-07,0.002087806176,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_7.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,0.125,Boxcar Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.0625,3975.017,574.988,5.86e-07,3975.02,575.05,0.0020878,-1.46e-06,56419,(X++(Y..Y)),,574.988,3975.02,-1.502847936e-06,0.0020877934437,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_8.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,1.929,Triangular Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.9645,574.687,3974.595,5.72e-07,3973.63,574.69,0.0020276,-4.16e-07,3527,(X++(Y..Y)),,574.69,3974.595,-4.41683487e-07,0.0020275187355,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C140885_IR_9.jdx,Ethyl Acrylate,4.24,INFRARED SPECTRUM,IUPAC A,"NIST, Anayltical Chemistry Division, 301-975-3108",COPYRIGHT (C) 1998 by the U.S. Secretary of Commerce,98/10/1,,C H2: C H C O2 C2 H5,,,QUANT-IR,,IFS66V (Bruker),gas,1 L/min Flow,0.964,Triangular Apodization,cm-1,(micromol/mol)-1m-1 (base 10),1.0,1.8189e-12,0.482,575.169,3975.077,5.27e-07,3974.59,575.17,0.0020571,-4.83e-07,7053,(X++(Y..Y)),,575.17,3975.077,-4.831762338e-07,0.0020570922306,,-71.2 C,99.8 C,KBr Beam splitter; MCT Detector; Multipass cell,,,Ethyl Ester-Propenoic Acid,140-88-5,,,,,,,,,,,,,,,1.0,"2.0 % relative (B=1.0E-04,C=3.0E-10,D=2.7E-14)",Ethyl Acrylate Primary Gas Standard,101.3 kPa,23 C,,,,,,,,,,,,,
C14090778_IR_0.jdx,Alpha-BENZIL MONOXIME,4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1964/04/06,"(1E)-1,2-diphenyl-1,2-ethanedione 1-oxime",C14 H11 N O2,COBLENTZ NO. 06413,,COBLENTZ,cob6413,BECKMAN IR-9 (GRATING),SOLID (SPLIT MULL),TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,398,3800,0.7348,3800,398,0.8902,0.0471,3403,(X++(Y..Y)),,398.0,3800.0,0.0471,0.8902,,,,"ORDER CHANGES: 670, 1200, 2000 CM^-^1",Wavenumbers (cm-1),% Transmission,,14090-77-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C14094112_IR_0.jdx,tert-Butyl methyl sulphoxide,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 5 H 12 O S,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,1.6374,4000.7,549.759,0.02578,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.02578,,,,,,,,14094-11-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141026_IR_0.jdx,"2-Butenedioic acid (E)-, bis(2-ethylhexyl) ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 20 H 36 O 4,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,7.3462e-05,4.0,450.0,3966.0,0.0,3966,450,0.73462,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.7346199999999999,,,,,,,,141-02-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141026_IR_1.jdx,"2-Butenedioic acid(E),di-(2-ethylhexyl) ester",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1970/01/21,bis(2-ethylhexyl) (2E)-2-butenedioate,C20 H36 O4,COBLENTZ NO. 09501,,COBLENTZ,cob9501,DOW KBr FOREPRISM-GRATING,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3796,394,0.859,3796,394,0.8875,0.0025,3403,(X++(Y..Y)),,394.0,3796.0,0.0025,0.8875,"0.011 CM, 0.011 CM",,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,Di-(2-ethylhexyl)fumarate,141-02-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141026_IR_2.jdx,bis(2-ethylhexyl) (2E)-2-butenedioate,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1974",,C20 H36 O4,COBLENTZ NO. 9502,,COBLENTZ,cob9502,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,,,"(NO SPECTRUM, ONLY SCANNED IMAGE IS AVAILABLE)",,,,,,,,,,,,,0,,,,,,,,,,,,,,141-02-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141048_IR_0.jdx,"Hexanedioic acid, bis(2-methylpropyl) ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 14 H 26 O 4,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,6.8158e-05,4.0,450.0,3966.0,0.001227,3966,450,0.68158,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.68158,,,,,,,,141-04-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141048_IR_1.jdx,"Hexanedioic acid, bis(2-methylpropyl) ester",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1974",diisobutyl hexanedioate,C14 H26 O4,COBLENTZ NO. 09430,,COBLENTZ,cob9430,DOW KBr FOREPRISM-GRATING,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3800,395,0.8571,3800,395,0.8762,0.0009,3406,(X++(Y..Y)),,395.0,3800.0,0.0009,0.8762,"0.011 CM, 0.011 CM",,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,Diisobutyl adipate,141-04-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141048_IR_2.jdx,diisobutyl hexanedioate,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C14 H26 O4,COBLENTZ NO. 1122,,COBLENTZ,cob1122,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,,,"(NO SPECTRUM, ONLY SCANNED IMAGE IS AVAILABLE)",,,,,,,,,,,,,0,,,,,,,,,,,,,,141-04-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141048_IR_3.jdx,diisobutyl hexanedioate,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1974",,C14 H26 O4,COBLENTZ NO. 9431,,COBLENTZ,cob9431,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,,,"(NO SPECTRUM, ONLY SCANNED IMAGE IS AVAILABLE)",,,,,,,,,,,,,0,,,,,,,,,,,,,,141-04-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141059_IR_0.jdx,"2-Butenedioic acid (Z)-, diethyl ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 12 O 4,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,7.7832e-05,4.0,450.0,3966.0,0.009962,3966,450,0.77832,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.77832,,,,,,,,141-05-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141059_IR_1.jdx,"2-Butenedioic acid(Z), diethyl ester",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1970/01/12,diethyl (2Z)-2-butenedioate Diethyl maleate,C8 H12 O4,COBLENTZ NO. 09537,,COBLENTZ,cob9537,DOW KBr FOREPRISM-GRATING,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3794,402,0.8525,3794,402,0.8918,0.0001,3393,(X++(Y..Y)),,402.0,3794.0,0.0001,0.8918,"0.011 CM, 0.011 CM",,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,,141-05-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141059_IR_2.jdx,diethyl (2Z)-2-butenedioate,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1974",,C8 H12 O4,COBLENTZ NO. 9538,,COBLENTZ,cob9538,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,,,"(NO SPECTRUM, ONLY SCANNED IMAGE IS AVAILABLE)",,,,,,,,,,,,,0,,,,,,,,,,,,,,141-05-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141060_IR_0.jdx,Propyl pentanoate,4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 16 O 2,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,3.8e-06,4.0,550.0,3846.0,5.7e-05,3846,550,0.038,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.038,,,,,,,,141-06-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C14107972_IR_0.jdx,"2,4,6-Trimethoxytoluene",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 10 H 14 O 3,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92934,549.9,3999.5,5.59,3999.53,549.863,0.60422,0,1789,(X++(Y..Y)),,549.863,3999.5,0.0,0.6042200000000001,,,,,,,,14107-97-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141106527_IR_0.jdx,"2,4-Difluorophenyl isothiocyanate",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 7 H 3 F 2 N S,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,19.087,4000.7,549.759,0.951327,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.951327,,,,,,,,141106-52-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141106_IR_0.jdx,"2,6-DIMETHYL HENDECA-2,6,8-TRIEN-10-ONE",4.24,INFRARED SPECTRUM,COBLENTZ,INFRACORD,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970","(3E,5E)-6,10-dimethyl-3,5,9-undecatrien-2-one PSEUDO-IONONE",C13 H20 O,COBLENTZ NO. 3726,,COBLENTZ,cob3726,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.00591,2.524,14.9764,0.914,14.9764,2.524,0.912,0.016,2108,(X++(Y..Y)),,2.524,14.9764,0.016,0.914,,,,,,,,141-10-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C14113010_IR_0.jdx,Ethyl hydrogen suberate,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 10 H 18 O 4,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92934,549.9,3999.5,7.78,3999.53,549.863,0.07512,0,1789,(X++(Y..Y)),,549.863,3999.5,0.0,0.07512,,,,,,,,14113-01-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141179728_IR_0.jdx,4-Fluoro-2-(trifluoromethyl)benzoic acid,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 4 F 4 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92918,549.8,3999.2,14.939,3999.2,549.817,0.237589,0,1789,(X++(Y..Y)),,549.817,3999.2,0.0,0.237589,,,,,,,,141179-72-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141184_IR_0.jdx,di(Butoxyethyl)adipate,4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 18 H 34 O 6,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,7.4106e-05,4.0,450.0,3966.0,0.006892,3966,450,0.74106,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.7410599999999999,,,,,,,,141-18-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141195_IR_0.jdx,"Decanedioic acid, di-(2-butoxyethyl) ester",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1970/02/18,bis(2-butoxyethyl) sebacate,C22 H42 O6,COBLENTZ NO. 09634,,COBLENTZ,cob9634,DOW KBr FOREPRISM-GRATING,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3794,405,0.8494,3794,405,0.879,0.006,3390,(X++(Y..Y)),,405.0,3794.0,0.006,0.879,"0.011 CM, 0.011 CM",,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,Di-(2-butoxyethyl) sebacate,141-19-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141242_IR_0.jdx,Methyl ricinoleate,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 19 H 36 O 3,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,0.8643,4000.7,549.759,0.13513,8.922e-05,1790,(X++(Y..Y)),,549.759,4000.7,8.921999999999999e-05,0.13513,,,,,,,,141-24-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141286_IR_0.jdx,"Hexanedioic acid, diethyl ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 10 H 18 O 4,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.000131641,4.0,450.0,3966.0,0.00079,3966,450,1.31641,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,1.3164099999999999,,,,,,,,141-28-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141286_IR_1.jdx,"HEXANEDIOIC ACID, DIETHYL ESTER",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CORNING CORP.,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1966/08/18,"diethyl hexanedioate ADIPIC ACID, DIETHYL ESTER",C10 H18 O4,COBLENTZ NO. 4796,,COBLENTZ,cob4796,PERKIN-ELMER 521 (GRATING),"SOLUTION (10% IN CCl4 FOR 3800-1300, 10% IN CS2 FOR 1300-650, AND 10% CCl4 FOR 650-240 CM^-^1) VERSUS SOLVENT",TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY (FROM TWO SEGMENTS),1/CM,TRANSMITTANCE,1.0,1,0.982535,235.371,3800.01,0.779,3800.01,235.371,0.944,0,3629,(X++(Y..Y)),,235.371,3800.01,0.0,0.944,"0.011, 0.010, AND 0.010 CM (CsBr CELL)",,,"FILTERS AT 3150, 2500, 2000, 1150, 700, 410; GRATING CHANGES AT 2000, 630 CM^-^1",,,,141-28-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C14128860_IR_0.jdx,"Manganese, bis(1-phenyl-1,3-butanedionato)-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1965/12/16,,C20 H18 Mn O4,COBLENTZ NO. 8037,,COBLENTZ,cob8037,BECKMAN IR-9 (GRATING),"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1340 CM^-^1, NUJOL FOR 1340-400 CM^-^1",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH II) FROM HARD COPY,1/CM,TRANSMITTANCE,1.0,1,,409,3800,0.5151,3800,409,0.9169,0.155,3392,(X++(Y..Y)),,409.0,3800.0,0.155,0.9169,,,,"ORDER CHANGES: 670, 1200, 2000 CM^-^1",,,,14128-86-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C14130053_IR_0.jdx,n-Nonadecylamine,4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 19 H 41 N,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,7.0963e-05,4.0,450.0,3966.0,0.000142,3966,450,0.70963,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.7096300000000001,,,,,,,,14130-05-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C141300_IR_0.jdx,"Pyridazine, 3,6-dichloro-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1962/11/02,"3,6-dichloropyridazine",C4 H2 Cl2 N2,COBLENTZ NO. 8563,,COBLENTZ,cob8563,DOW KBr FOREPRISM-GRATING,"SOLUTION (8% CCl4 FOR 3800-1330, 9% CS2 FOR 1330-450 CM^-^1)",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3800,452,0.913,3800,452,0.9253,0.0029,3349,(X++(Y..Y)),,452.0,3800.0,0.0029,0.9253,"0.011 CM, 0.011 CM",,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,,141-30-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
